"ECUD","SRAZKY_7","SRAZKY_5","SRAZKY_3","SRAZKY_ACT","EFFDT"
"4221012008",34.4,18.9,0.3,"0.0","2021-11-08T06:00Z"
"4222004130",0.2,0,0,"0.0","2022-03-26T06:00Z"
"4222010186",3.1,0,0,"0.0","2022-08-11T06:00Z"
"4223003103",2.2,2.2,1.8,"1.5","2023-03-24T06:00Z"
"4223003104",2.2,2.2,1.8,"1.5","2023-03-24T06:00Z"
"4223005566",0,0,0,"0.0","2023-06-03T06:00Z"
"4223012232",10.8,10.7,3.6,"0.1","2023-11-07T06:00Z"
"4223013813",16.8,14.5,12.3,"0.7","2023-12-12T06:00Z"
"5223003283",1.7,1.7,1.7,"0.0","2023-05-07T06:00Z"
"4118004647",19.1,17.4,17.2,"0.0","2018-08-19T06:00Z"
"4122004329",2.8,2.3,2.3,"0.0","2022-06-26T06:00Z"
"4123004264",3.3,3.3,3.1,"0.0","2023-07-23T06:00Z"
"7215002068",6.8,0.1,0,"0.0","2015-07-04T06:00Z"
"7216001822",0,0,0,"0.0","2016-06-11T06:00Z"
"7216002016",4.2,4.2,0.1,"0.0","2016-06-24T06:00Z"
"7217001221",0.6,0.6,0.6,"0.0","2017-04-01T06:00Z"
"7217001211",0.6,0.6,0.6,"0.0","2017-04-01T06:00Z"
"7218004205",25.2,25.2,3.4,"0.0","2018-08-29T06:00Z"
"7219001104",8.1,7.9,4.9,"4.3","2019-03-09T06:00Z"
"7219001087",8.1,7.9,4.9,"4.3","2019-03-09T06:00Z"
"7219001834",1.9,0,0,"0.0","2019-04-19T06:00Z"
"7219002120",11,11,3.3,"1.4","2019-05-08T06:00Z"
"7219002134",11,11,3.3,"1.4","2019-05-08T06:00Z"
"7219004831",8.6,8.4,3.5,"0.0","2019-07-17T06:00Z"
"7219007522",1.6,1.6,1.6,"0.0","2019-11-30T06:00Z"
"7223001910",15.4,13.4,7.5,"0.8","2023-03-14T06:00Z"
"4115003131",0.3,0.3,0.3,"0.0","2015-08-09T06:00Z"
"3218002802",4,2.4,2.4,"0.1","2018-04-12T06:00Z"
"4118004055",10.9,10.9,8.3,"0.0","2018-07-25T06:00Z"
"4120001616",12.3,12.1,2.2,"0.0","2020-03-15T06:00Z"
"3224012039",0,0,0,"0.0","2024-09-03T06:00Z"
"5316003580",12.5,8.9,0.6,"0.0","2016-08-15T06:00Z"
"5318005473",0,0,0,"0.0","2018-08-22T06:00Z"
"5318009352",23,7,5.4,"3.0","2018-12-09T06:00Z"
"5321003229",4.2,1,0,"0.0","2021-05-11T06:00Z"
"5321003225",4.2,1,0,"0.0","2021-05-11T06:00Z"
"5321006922",4.6,2.5,0,"0.0","2021-08-21T06:00Z"
"5322001241",12.3,11.1,7.9,"0.1","2022-02-03T06:00Z"
"5322002739",0,0,0,"0.0","2022-03-13T06:00Z"
"5322002746",0,0,0,"0.0","2022-03-13T06:00Z"
"5324000086",28.7,28.6,25.5,"5.1","2024-01-04T06:00Z"
"5324004971",23.6,23.6,3.8,"3.8","2024-06-26T06:00Z"
"7118006992",13.8,0.3,0.3,"0.0","2018-09-30T06:00Z"
"7120002152",6,6,2,"0.0","2020-03-15T06:00Z"
"5215004600",0.7,0,0,"0.0","2015-09-03T06:00Z"
"8118006187",4.4,4.4,0.8,"0.0","2018-04-28T06:00Z"
"5218002191",12.3,4.7,0.2,"0.0","2018-04-04T06:00Z"
"5218002194",12.3,4.7,0.2,"0.0","2018-04-04T06:00Z"
"5118002187",1.1,1.1,1.1,"0.0","2018-05-04T06:00Z"
"5118002314",6.2,6.2,6.2,"0.0","2018-05-13T06:00Z"
"5119003202",4.4,4.3,4.3,"0.0","2019-05-07T06:00Z"
"5120002256",3.1,0,0,"0.0","2020-03-19T06:00Z"
"5120008368",3.9,3.7,0.4,"0.2","2020-12-08T06:00Z"
"5121002218",6.4,5.6,5.6,"0.6","2021-04-15T06:00Z"
"5122002434",7.8,7.8,7.8,"0.0","2022-03-18T06:00Z"
"4215002489",0.2,0.2,0.2,"0.0","2015-04-14T06:00Z"
"4217007122",25.8,16.2,0,"0.0","2017-08-15T06:00Z"
"4218003577",4,2.6,2.6,"0.0","2018-04-07T06:00Z"
"4218008512",4.4,4.4,3.7,"0.0","2018-08-07T06:00Z"
"4218010648",1.1,1.1,1.1,"0.0","2018-09-16T06:00Z"
"4219007310",0,0,0,"0.0","2019-07-01T06:00Z"
"4219007571",0,0,0,"0.0","2019-07-06T06:00Z"
"4219008128",14.1,14.1,14.1,"0.0","2019-07-22T06:00Z"
"4220003191",22.4,17.6,0,"0.0","2020-03-16T06:00Z"
"4221012721",1.2,1.2,1,"0.1","2021-12-03T06:00Z"
"6117007257",25.8,5.5,0.3,"0.0","2017-09-08T06:00Z"
"6120003497",0,0,0,"0.0","2020-04-12T06:00Z"
"6122002650",1.7,1.7,0.2,"0.1","2022-02-26T06:00Z"
"6122003815",0,0,0,"0.0","2022-03-23T06:00Z"
"4115002624",11.6,11.6,8.5,"0.0","2015-07-10T06:00Z"
"4120002076",0.8,0.8,0.8,"0.8","2020-04-12T06:00Z"
"4120003514",13.1,3,3,"0.0","2020-07-04T06:00Z"
"4123004753",38.2,14.8,4.2,"3.0","2023-08-12T06:00Z"
"4124007257",0,0,0,"0.0","2024-09-07T06:00Z"
"4124007256",0,0,0,"0.0","2024-09-07T06:00Z"
"1115003223",0.6,0.4,0.4,"0.0","2015-04-24T06:00Z"
"1115003216",0.6,0.4,0.4,"0.0","2015-04-24T06:00Z"
"1115007640",1.9,0.4,0,"0.0","2015-09-21T06:00Z"
"1115009261",16.5,0.5,0.5,"0.0","2015-11-26T06:00Z"
"1116000036",0.1,0.1,0.1,"0.0","2016-01-01T06:00Z"
"1116004435",0.9,0.1,0.1,"0.0","2016-06-10T06:00Z"
"1116006340",4.5,2.9,0.7,"0.0","2016-08-15T06:00Z"
"1116006622",5.6,5.6,0,"0.0","2016-08-25T06:00Z"
"1117004180",0.9,0.9,0.9,"0.9","2017-05-23T06:00Z"
"1117005241",6.5,6.4,6.4,"0.0","2017-06-18T06:00Z"
"1117005563",13.5,13.5,0,"0.0","2017-06-26T06:00Z"
"1118001897",3.6,1.2,0.1,"0.1","2018-02-07T06:00Z"
"1118001968",1.2,0.1,0.1,"0.0","2018-02-10T06:00Z"
"1118003613",2.8,2.3,1.1,"0.0","2018-04-02T06:00Z"
"1118005496",12.6,10.4,0,"0.0","2018-05-21T06:00Z"
"1118008246",2.6,1,0.3,"0.2","2018-07-28T06:00Z"
"1118008954",34.7,10.8,10.8,"0.0","2018-08-11T06:00Z"
"1120002521",13.2,12.7,2.6,"0.0","2020-03-08T06:00Z"
"1120004144",0,0,0,"0.0","2020-04-08T06:00Z"
"1120004250",0,0,0,"0.0","2020-04-10T06:00Z"
"1120006757",15.5,9.9,0.2,"0.0","2020-06-25T06:00Z"
"1120006810",14.5,0.2,0.2,"0.0","2020-06-26T06:00Z"
"1121003083",5.6,5.6,4.7,"0.0","2021-04-08T06:00Z"
"1121003236",5.7,4.3,4.3,"0.0","2021-04-13T06:00Z"
"1121003518",0.7,0.2,0.2,"0.0","2021-04-23T06:00Z"
"1121005416",2.6,1.9,0,"0.0","2021-06-16T06:00Z"
"1121005545",0.9,0,0,"0.0","2021-06-19T06:00Z"
"1122003895",6.2,1.6,0.4,"0.0","2022-04-05T06:00Z"
"1122005004",0.9,0.7,0.7,"0.7","2022-05-02T06:00Z"
"1122004992",0.9,0.7,0.7,"0.7","2022-05-02T06:00Z"
"1122005472",0,0,0,"0.0","2022-05-13T06:00Z"
"1122006448",10,5.8,1.5,"0.5","2022-05-31T06:00Z"
"1122008878",10.3,7.8,7.8,"0.0","2022-07-16T06:00Z"
"1122009539",32.3,27.3,27.3,"27.2","2022-07-29T06:00Z"
"1122009919",13.9,13.9,13.9,"0.0","2022-08-07T06:00Z"
"1123000251",1.2,1.2,1.2,"0.1","2023-01-06T06:00Z"
"1123000535",3.9,3.6,3.6,"1.2","2023-01-14T06:00Z"
"1123004926",1.2,0.2,0.2,"0.2","2023-05-12T06:00Z"
"1123006756",32.7,32.6,14,"13.9","2023-06-21T06:00Z"
"1123007443",5.9,2.2,2.2,"0.0","2023-07-06T06:00Z"
"1123012760",15,7.7,7.4,"4.5","2023-11-02T06:00Z"
"1123015082",37.8,37.8,36.1,"0.5","2023-12-24T06:00Z"
"1124009436",1.9,1.9,1.9,"0.0","2024-07-25T06:00Z"
"1124014881",2.6,2.6,2.6,"2.6","2024-10-22T06:00Z"
"3115004710",4.6,4.6,2.3,"0.0","2015-07-11T06:00Z"
"3116005140",33.2,12.3,6.5,"5.0","2016-08-05T06:00Z"
"3117000944",0,0,0,"0.0","2017-02-13T06:00Z"
"2121021049",0.9,0,0,"0.0","2021-11-20T06:00Z"
"2122005594",0,0,0,"0.0","2022-03-13T06:00Z"
"2122008649",0,0,0,"0.0","2022-05-04T06:00Z"
"2122011969",19.7,19.7,0,"0.0","2022-06-17T06:00Z"
"2123011298",10.8,2.9,2.9,"0.7","2023-07-12T06:00Z"
"2123018126",11.7,10.2,1.7,"1.1","2023-10-14T06:00Z"
"1116002401",9.1,4.4,1.7,"1.7","2016-04-05T06:00Z"
"1116003272",10.7,10.7,10.7,"0.0","2016-05-06T06:00Z"
"8115002741",13.3,0.6,0.5,"0.0","2015-03-08T06:00Z"
"8120027674",0,0,0,"0.0","2020-11-28T06:00Z"
"8123005278",5.1,4.8,3.1,"0.0","2023-03-29T06:00Z"
"4115001525",0.1,0.1,0,"0.0","2015-04-21T06:00Z"
"4115003010",5.7,1,0.1,"0.0","2015-08-03T06:00Z"
"4116002991",9.1,9.1,9.1,"0.0","2016-09-06T06:00Z"
"4117003899",4.6,2.2,0,"0.0","2017-08-07T06:00Z"
"4117004047",62.4,22.4,14.7,"14.1","2017-08-15T06:00Z"
"4119001982",0.3,0,0,"0.0","2019-04-21T06:00Z"
"4119003471",0.1,0.1,0.1,"0.0","2019-07-08T06:00Z"
"4119004167",20.4,20.3,15.7,"0.0","2019-08-08T06:00Z"
"4120002093",0,0,0,"0.0","2020-04-13T06:00Z"
"4120006260",0.6,0.6,0.6,"0.0","2020-12-02T06:00Z"
"4122004611",1.1,1,0,"0.0","2022-07-05T06:00Z"
"4123004124",9.7,9.1,9,"0.0","2023-07-17T06:00Z"
"4123004128",9.7,9.1,9,"0.0","2023-07-17T06:00Z"
"4123004200",10.1,10.1,1.1,"0.0","2023-07-20T06:00Z"
"4123006739",20.5,7.4,3.9,"0.1","2023-11-01T06:00Z"
"4124007892",37.5,28.3,0,"0.0","2024-09-20T06:00Z"
"3222009375",7.7,7.7,0,"0.0","2022-07-19T06:00Z"
"3224000638",8,8,7.5,"0.0","2024-01-19T06:00Z"
"3224002946",3.4,0.3,0.3,"0.0","2024-03-30T06:00Z"
"4215005827",0,0,0,"0.0","2015-08-07T06:00Z"
"4215007041",7.2,4,4,"0.0","2015-09-13T06:00Z"
"4215009291",1.1,0.2,0,"0.0","2015-12-28T06:00Z"
"4215009282",1.1,0.2,0,"0.0","2015-12-28T06:00Z"
"4216000741",9.6,2.9,1.2,"0.0","2016-02-07T06:00Z"
"4216000804",14.2,13,13,"0.0","2016-02-11T06:00Z"
"4216001415",0.1,0.1,0.1,"0.1","2016-03-14T06:00Z"
"4217002697",0.5,0.5,0.5,"0.5","2017-04-02T06:00Z"
"4217002710",0.5,0.5,0.5,"0.5","2017-04-02T06:00Z"
"4217005806",15.9,3.7,0.1,"0.1","2017-07-06T06:00Z"
"4217009283",13.3,13.3,0,"0.0","2017-10-25T06:00Z"
"4218004084",12.2,9.9,0,"0.0","2018-04-21T06:00Z"
"4218007719",0.5,0.5,0,"0.0","2018-07-25T06:00Z"
"4218010917",2.8,2.8,2.8,"0.0","2018-09-22T06:00Z"
"4218011020",24.5,24.5,24.5,"1.5","2018-09-24T06:00Z"
"4219002344",6.3,6.1,2.6,"2.6","2019-03-09T06:00Z"
"4219003439",2.9,0,0,"0.0","2019-03-23T06:00Z"
"4219003779",0.5,0,0,"0.0","2019-04-03T06:00Z"
"4219005727",14.5,14.5,8.7,"0.0","2019-05-24T06:00Z"
"4219009866",14,14,1.1,"1.1","2019-09-06T06:00Z"
"4220004733",0.5,0.5,0.5,"0.5","2020-04-28T06:00Z"
"4220007312",0.8,0.8,0,"0.0","2020-07-07T06:00Z"
"4220007297",0.8,0.8,0,"0.0","2020-07-07T06:00Z"
"4220007275",0.8,0.8,0,"0.0","2020-07-07T06:00Z"
"4221007019",3.3,1.2,1.2,"0.0","2021-04-03T06:00Z"
"4221004351",7.7,7.7,7.1,"0.0","2021-05-09T06:00Z"
"4221005155",4.2,4.2,4.2,"0.0","2021-06-06T06:00Z"
"4221005664",0,0,0,"0.0","2021-06-20T06:00Z"
"4222003351",0,0,0,"0.0","2022-03-13T06:00Z"
"4222003653",6.7,6.7,6.7,"0.0","2022-03-18T06:00Z"
"4222005345",18.8,17.5,0.5,"0.0","2022-04-28T06:00Z"
"4222006911",6.9,5.2,1,"0.8","2022-06-03T06:00Z"
"4222008708",3.3,1.6,0,"0.0","2022-07-13T06:00Z"
"4222009775",11.2,2.1,0,"0.0","2022-08-03T06:00Z"
"4222009783",11.2,2.1,0,"0.0","2022-08-03T06:00Z"
"4222009805",2.1,0,0,"0.0","2022-08-04T06:00Z"
"4224009643",6,5.3,0.5,"0.0","2024-07-17T06:00Z"
"4224010254",15.2,15.2,7.9,"6.4","2024-07-27T06:00Z"
"5218002325",1.5,1.5,0,"0.0","2018-04-10T06:00Z"
"5220002616",0.6,0,0,"0.0","2020-04-06T06:00Z"
"5222002700",0,0,0,"0.0","2022-03-28T06:00Z"
"5223006659",30.6,30.6,26.9,"5.9","2023-08-27T06:00Z"
"4116002155",2.2,0.3,0.2,"0.0","2016-07-10T06:00Z"
"7217002018",9,9,8.5,"1.9","2017-05-24T06:00Z"
"7217002620",14.8,14.8,0.1,"0.0","2017-06-26T06:00Z"
"7217003895",26.6,1.3,0,"0.0","2017-08-26T06:00Z"
"7218001370",0.5,0.4,0.3,"0.0","2018-04-08T06:00Z"
"7220001218",20.6,14.3,13.6,"6.9","2020-03-01T06:00Z"
"7220001629",4.8,0,0,"0.0","2020-03-18T06:00Z"
"7220001649",0.8,0,0,"0.0","2020-03-19T06:00Z"
"7221001427",2.5,2.5,2.1,"0.0","2021-03-31T06:00Z"
"7222001892",5,0,0,"0.0","2022-03-22T06:00Z"
"7223008734",11.2,10.9,6.9,"0.6","2023-10-26T06:00Z"
"4118003881",19,15.1,6.2,"1.4","2018-07-16T06:00Z"
"4118004074",10.9,10.9,0,"0.0","2018-07-26T06:00Z"
"3218006338",2.8,2.8,2.8,"0.0","2018-07-30T06:00Z"
"3219002069",0.7,0.5,0,"0.0","2019-02-27T06:00Z"
"3219011074",5.6,5.6,2.8,"0.0","2019-12-11T06:00Z"
"5315004034",0,0,0,"0.0","2015-08-10T06:00Z"
"5317001325",7.3,4.8,4.5,"4.5","2017-02-28T06:00Z"
"5319000913",1,1,1,"0.8","2019-01-25T06:00Z"
"5322007531",16.7,16.7,16.7,"0.0","2022-08-08T06:00Z"
"5324000004",3.9,3.5,3.4,"0.3","2024-01-01T06:00Z"
"7115153280",2.2,2.2,0,"0.0","2015-07-30T06:00Z"
"7116001255",2.4,0.1,0,"0.0","2016-03-29T06:00Z"
"7122010819",1.1,0,0,"0.0","2022-10-14T06:00Z"
"7123002779",1.6,1.5,1.1,"1.1","2023-03-19T06:00Z"
"8116020777",11.2,0.8,0,"0.0","2016-12-31T06:00Z"
"8118025594",2,1.3,0,"0.0","2018-12-20T06:00Z"
"8119006576",4.1,4.1,4.1,"0.0","2019-04-14T06:00Z"
"5115002998",3.9,0.5,0.5,"0.0","2015-07-22T06:00Z"
"5116001233",9.5,7.4,0.8,"0.0","2016-04-30T06:00Z"
"5118001454",2.6,2.4,0,"0.0","2018-03-21T06:00Z"
"5118001790",2.9,1.4,0.7,"0.7","2018-04-12T06:00Z"
"5119002689",0.8,0.8,0.8,"0.0","2019-04-14T06:00Z"
"5219002854",0.8,0.8,0.8,"0.0","2019-04-14T06:00Z"
"5119005149",19.3,18.9,16,"7.3","2019-08-07T06:00Z"
"5121001997",3.8,3.8,0.1,"0.1","2021-04-01T06:00Z"
"5121005246",15.4,0,0,"0.0","2021-08-14T06:00Z"
"5123004165",24.6,21.7,21.7,"0.0","2023-07-08T06:00Z"
"4215006067",0,0,0,"0.0","2015-08-12T06:00Z"
"4216002763",3.2,3.2,3.2,"1.2","2016-05-13T06:00Z"
"4217010323",19.8,19.8,10.1,"1.0","2017-10-31T06:00Z"
"4218004025",11.9,10.3,9.1,"0.0","2018-04-19T06:00Z"
"4218006865",8.6,0.1,0,"0.0","2018-07-04T06:00Z"
"4218006881",8.4,0,0,"0.0","2018-07-05T06:00Z"
"4218011780",0,0,0,"0.0","2018-10-16T06:00Z"
"4218013015",1.5,1.5,1.1,"0.0","2018-11-22T06:00Z"
"4219004052",0,0,0,"0.0","2019-04-09T06:00Z"
"4219007994",9.4,2.5,0,"0.0","2019-07-18T06:00Z"
"4219008283",14.1,8.5,0,"0.0","2019-07-26T06:00Z"
"4221003845",1,0.1,0,"0.0","2021-04-24T06:00Z"
"4222000029",3.4,2.7,0.4,"0.0","2022-01-01T06:00Z"
"6116004084",17.2,15.5,0,"0.0","2016-07-06T06:00Z"
"6122008397",8.1,8.1,8.1,"0.0","2022-07-24T06:00Z"
"6124002182",0.5,0,0,"0.0","2024-03-23T06:00Z"
"4117001592",6.3,1.2,1.1,"1.1","2017-04-10T06:00Z"
"4118004642",2,0,0,"0.0","2018-08-19T06:00Z"
"4118006436",1.3,1.3,1.1,"0.0","2018-11-15T06:00Z"
"4119004552",10.4,9.8,0,"0.0","2019-08-25T06:00Z"
"4120001977",0.4,0.1,0,"0.0","2020-04-07T06:00Z"
"4120006453",3.6,2.8,0.6,"0.0","2020-12-14T06:00Z"
"4123002681",0,0,0,"0.0","2023-05-27T06:00Z"
"1115000914",1.6,1.5,1,"1.0","2015-02-07T06:00Z"
"1115003399",26.2,26.2,17.6,"0.6","2015-04-30T06:00Z"
"1115006185",0.1,0.1,0.1,"0.0","2015-08-06T06:00Z"
"1115007476",3.1,1.5,1.5,"0.0","2015-09-16T06:00Z"
"1116004764",42.3,2.3,2,"0.0","2016-06-22T06:00Z"
"1116005738",4,4,3.7,"0.0","2016-07-25T06:00Z"
"1116007248",0,0,0,"0.0","2016-09-13T06:00Z"
"1117001395",8.3,5.3,5.3,"0.0","2017-02-23T06:00Z"
"1117001588",4.4,2.5,2.5,"2.5","2017-02-28T06:00Z"
"1117001587",4.4,2.5,2.5,"2.5","2017-02-28T06:00Z"
"1117001589",4.4,2.5,2.5,"2.5","2017-02-28T06:00Z"
"1117002548",0,0,0,"0.0","2017-04-01T06:00Z"
"1117004515",4.7,3.8,3.8,"3.8","2017-05-30T06:00Z"
"1117004880",16.1,13.7,11.3,"2.0","2017-06-09T06:00Z"
"1117005089",2.1,2.1,0.1,"0.0","2017-06-14T06:00Z"
"1118003550",1.8,1.7,1.7,"0.0","2018-03-30T06:00Z"
"1118007584",8.5,1.2,1,"0.1","2018-07-11T06:00Z"
"1118008864",43.4,34.4,10.5,"2.0","2018-08-09T06:00Z"
"1118009531",3.5,3.5,3.5,"0.0","2018-08-26T06:00Z"
"1118011362",0,0,0,"0.0","2018-10-15T06:00Z"
"1118012382",0.2,0,0,"0.0","2018-11-17T06:00Z"
"1119002670",0.2,0.2,0.2,"0.1","2019-03-25T06:00Z"
"1119003549",0.3,0,0,"0.0","2019-04-20T06:00Z"
"1119004025",20.9,20.9,16,"0.4","2019-05-01T06:00Z"
"1119005154",21.6,0,0,"0.0","2019-06-03T06:00Z"
"1119012449",3.7,0.1,0,"0.0","2019-12-31T06:00Z"
"1120004126",0.2,0,0,"0.0","2020-04-07T06:00Z"
"1120004308",0,0,0,"0.0","2020-04-12T06:00Z"
"1120007330",7.3,7.3,7.3,"1.3","2020-07-11T06:00Z"
"1120008137",1.8,0,0,"0.0","2020-08-01T06:00Z"
"1120008131",1.8,0,0,"0.0","2020-08-01T06:00Z"
"1120012902",5.1,5.1,5.1,"4.1","2020-12-22T06:00Z"
"1121000682",6.4,6,6,"1.4","2021-01-26T06:00Z"
"1121002165",11.4,1.1,0.5,"0.0","2021-03-10T06:00Z"
"1121004461",61.1,9.2,2.1,"1.0","2021-05-19T06:00Z"
"1121006007",69.7,52,10.9,"0.0","2021-06-27T06:00Z"
"1122002883",0,0,0,"0.0","2022-03-13T06:00Z"
"1122009685",31.1,31,31,"0.0","2022-08-01T06:00Z"
"1123004034",23.6,2.1,1.3,"0.0","2023-04-21T06:00Z"
"1123004679",1.4,1,1,"0.0","2023-05-06T06:00Z"
"1123006193",35.8,35.8,3.3,"2.1","2023-06-09T06:00Z"
"1124004124",6,5.3,4.3,"0.8","2024-04-20T06:00Z"
"1124004274",5,4.3,0.8,"0.0","2024-04-23T06:00Z"
"3115005967",11.5,11.5,11.5,"0.0","2015-08-10T06:00Z"
"3116000257",12.4,12,6.8,"2.1","2016-01-16T06:00Z"
"3116004401",52.6,21.9,10.2,"0.0","2016-07-19T06:00Z"
"3117004329",14.6,13,13,"13.0","2017-06-22T06:00Z"
"3121011862",1.5,1.5,0,"0.0","2021-11-17T06:00Z"
"2121005529",3.7,0.4,0,"0.0","2021-04-23T06:00Z"
"2122006410",0,0,0,"0.0","2022-03-25T06:00Z"
"2122015072",4.4,0,0,"0.0","2022-07-20T06:00Z"
"2124008455",36.8,36.8,36.8,"32.5","2024-05-19T06:00Z"
"1115009460",18.1,18.1,6.6,"0.0","2015-12-03T06:00Z"
"1116009093",14,14,5.7,"0.0","2016-11-21T06:00Z"
"4115002156",15.9,0.1,0.1,"0.0","2015-06-14T06:00Z"
"4117001098",12.6,7.1,3.3,"0.0","2017-03-12T06:00Z"
"4118001492",1.2,1.2,1,"1.0","2018-03-02T06:00Z"
"4118003897",12.5,5.7,5,"0.0","2018-07-17T06:00Z"
"4118004700",0,0,0,"0.0","2018-08-21T06:00Z"
"4118005656",2,2,2,"0.2","2018-10-02T06:00Z"
"4119002696",14.6,0.2,0,"0.0","2019-06-03T06:00Z"
"4119003272",1.7,0,0,"0.0","2019-06-28T06:00Z"
"4120002875",14,14,3.3,"1.5","2020-05-27T06:00Z"
"4120002891",14.1,5.3,2.1,"0.1","2020-05-28T06:00Z"
"4120004207",14,14,2.1,"0.0","2020-08-07T06:00Z"
"4121003142",0.6,0,0,"0.0","2021-06-18T06:00Z"
"4122004137",0.2,0.2,0.2,"0.2","2022-06-19T06:00Z"
"4122004531",22.3,1.1,1,"0.0","2022-07-03T06:00Z"
"4122004899",2.2,2.2,0,"0.0","2022-07-19T06:00Z"
"4123003360",10.7,7.6,6.1,"5.6","2023-06-21T06:00Z"
"4123004058",9.7,9.7,9.1,"9.0","2023-07-15T06:00Z"
"4124001484",4.1,0,0,"0.0","2024-02-29T06:00Z"
"4124002975",18.2,1.1,0.7,"0.0","2024-04-27T06:00Z"
"4124006392",11.1,0,0,"0.0","2024-08-10T06:00Z"
"4124007343",28.1,28.1,28.1,"5.4","2024-09-09T06:00Z"
"3221003316",7.5,7.4,0.5,"0.0","2021-04-10T06:00Z"
"4215001067",0,0,0,"0.0","2015-02-21T06:00Z"
"4215001621",8.1,0,0,"0.0","2015-03-21T06:00Z"
"4215005235",12.1,0,0,"0.0","2015-07-21T06:00Z"
"4215005233",12.1,0,0,"0.0","2015-07-21T06:00Z"
"4215005251",10.4,0,0,"0.0","2015-07-22T06:00Z"
"4215005687",0.3,0,0,"0.0","2015-08-04T06:00Z"
"4215005738",0.1,0,0,"0.0","2015-08-05T06:00Z"
"4215005721",0.1,0,0,"0.0","2015-08-05T06:00Z"
"4215006166",6.5,6.5,6.5,"6.5","2015-08-14T06:00Z"
"4215006611",10.2,9.9,9.9,"0.0","2015-08-26T06:00Z"
"4216005139",17.2,15,14.5,"0.0","2016-08-06T06:00Z"
"4216005151",16.4,15,14.3,"0.0","2016-08-07T06:00Z"
"4216005499",4.8,4.8,4.8,"4.8","2016-08-20T06:00Z"
"4217006750",10.3,9.9,9.7,"0.0","2017-08-04T06:00Z"
"4218007373",0.8,0,0,"0.0","2018-07-18T06:00Z"
"4218007575",0.5,0.5,0.5,"0.0","2018-07-22T06:00Z"
"4218008096",0,0,0,"0.0","2018-07-31T06:00Z"
"4218009173",0,0,0,"0.0","2018-08-21T06:00Z"
"4218009356",9,9,9,"0.0","2018-08-25T06:00Z"
"4218011522",0,0,0,"0.0","2018-10-10T06:00Z"
"4219000987",7.4,7.4,7.4,"4.7","2019-01-26T06:00Z"
"4219003859",0,0,0,"0.0","2019-04-04T06:00Z"
"4219004524",1.3,1.3,0,"0.0","2019-04-19T06:00Z"
"4219007500",0,0,0,"0.0","2019-07-04T06:00Z"
"4219007477",0,0,0,"0.0","2019-07-04T06:00Z"
"4219009540",0,0,0,"0.0","2019-08-29T06:00Z"
"4219013344",8.5,0.3,0,"0.0","2019-12-31T06:00Z"
"4220001917",2.4,2.1,0.5,"0.0","2020-02-18T06:00Z"
"4220003697",2.7,2.7,2.7,"0.0","2020-04-01T06:00Z"
"4220004178",0.7,0.7,0.7,"0.1","2020-04-14T06:00Z"
"4220004252",0.7,0.7,0.7,"0.0","2020-04-16T06:00Z"
"4220009108",18.3,3.2,2.1,"0.0","2020-08-21T06:00Z"
"4220010147",0,0,0,"0.0","2020-09-17T06:00Z"
"4221006071",49.3,39.3,28.3,"1.0","2021-06-28T06:00Z"
"4222004691",20.8,20.8,16.5,"2.3","2022-04-09T06:00Z"
"4222006045",11.1,0,0,"0.0","2022-05-15T06:00Z"
"4222007710",0,0,0,"0.0","2022-06-22T06:00Z"
"4222008217",23.7,19.1,19.1,"0.0","2022-06-30T06:00Z"
"4222008944",2.5,2.5,0,"0.0","2022-07-18T06:00Z"
"4222008902",2.5,2.5,0,"0.0","2022-07-18T06:00Z"
"4222009027",2.5,0,0,"0.0","2022-07-20T06:00Z"
"4222010056",3.1,3.1,0,"0.0","2022-08-09T06:00Z"
"4222010062",3.1,3.1,0,"0.0","2022-08-09T06:00Z"
"4222013564",14.4,13.6,3.1,"0.0","2022-11-21T06:00Z"
"4223005322",0.5,0,0,"0.0","2023-05-28T06:00Z"
"4223005540",0,0,0,"0.0","2023-06-02T06:00Z"
"4223006213",7.8,7.8,7.8,"0.0","2023-06-18T06:00Z"
"4223007169",0.6,0.6,0.6,"0.6","2023-07-10T06:00Z"
"4223007530",4.4,3.8,3.8,"0.0","2023-07-16T06:00Z"
"4223011088",2.7,2.7,0.2,"0.2","2023-10-07T06:00Z"
"4224002572",0.6,0,0,"0.0","2024-02-29T06:00Z"
"4224005764",23.6,4.7,0,"0.0","2024-05-12T06:00Z"
"4224005768",23.6,4.7,0,"0.0","2024-05-12T06:00Z"
"4224011004",25.6,2.9,2.9,"0.0","2024-08-10T06:00Z"
"5218007543",0,0,0,"0.0","2018-10-20T06:00Z"
"5220000111",2.2,2.2,2.2,"0.0","2020-01-06T06:00Z"
"4118004325",3.9,3.5,3.5,"0.0","2018-08-05T06:00Z"
"7215000657",6.4,6.4,1.6,"0.0","2015-03-06T06:00Z"
"7217001899",0,0,0,"0.0","2017-05-18T06:00Z"
"7217002712",18.3,3.6,3.5,"3.0","2017-06-29T06:00Z"
"7219000832",1.5,1.2,0.1,"0.1","2019-02-19T06:00Z"
"7219001591",0.7,0.7,0.7,"0.7","2019-04-05T06:00Z"
"7220002123",7,7,7,"7.0","2020-04-13T06:00Z"
"7220002263",0.1,0.1,0.1,"0.0","2020-04-21T06:00Z"
"7221001811",4.3,3.9,3.7,"0.0","2021-04-24T06:00Z"
"7222001676",4.9,4.9,4.9,"4.9","2022-03-15T06:00Z"
